Date,close,market_cap,circulating_market_cap,Price1Y,ATR14,Variance120,VEMA26,net_interest_expense,net_invest_cash_flow_ttm,non_operating_net_profit_ttm
2017-03-17,8.72,159856530000,157506480000,0.028584,9.370714,0.009532,464604.059356,-21847998464,-102342998528,156000000
2017-03-20,8.67,158826310000,156491390000,0.021507,9.370714,0.009194,476623.832736,-21847998464,-102342998528,156000000
2017-03-21,8.66,158654600000,156322220000,0.019993,9.207857,0.009109,477338.363643,-21847998464,-102342998528,156000000
2017-03-22,8.58,157280970000,154968790000,0.010801,9.044286,0.009228,478745.15152,-21847998464,-102342998528,156000000
2017-03-23,8.62,157967790000,155645500000,0.014904,9.207143,0.009266,471440.621778,-21847998464,-102342998528,156000000
2017-03-24,8.61,157796080000,155476320000,0.013487,9.287857,0.009109,482681.612756,-21847998464,-102342998528,156000000
2017-03-27,8.57,156937560000,154630430000,0.007693,9.695,0.009169,510896.011811,-21847998464,-102342998528,156000000
2017-03-28,8.55,156594150000,154292070000,0.005273,9.857857,0.008873,504313.122049,-21847998464,-102342998528,156000000
2017-03-29,8.54,156422450000,154122890000,0.00405,9.777143,0.008867,505995.853749,-21847998464,-102342998528,156000000
2017-03-30,8.51,155907340000,153615340000,0.000609,9.859286,0.008887,513148.309027,-21847998464,-102342998528,156000000
2017-03-31,8.59,157452670000,155137980000,0.0104,10.022143,0.009088,516253.471322,-21847998464,-102342998528,156000000
2017-04-05,8.63,158139490000,155814690000,0.014566,10.184286,0.009124,510428.251225,-21847998464,-102342998528,156000000
2017-04-06,8.62,157967790000,155645500000,0.013234,10.102143,0.009066,500828.973357,-21847998464,-102342998528,156000000
2017-04-07,8.62,157967790000,155645500000,0.012968,9.857857,0.009044,497165.567923,-21847998464,-102342998528,156000000
2017-04-10,8.6,157624380000,155307140000,0.010483,8.391429,0.009044,486402.562893,-21847998464,-102342998528,156000000
2017-04-11,8.57,157109270000,154799610000,0.007007,8.472857,0.008974,490145.632309,-21847998464,-102342998528,156000000
2017-04-12,8.55,156594150000,154292070000,0.003524,8.555,0.008988,483408.992876,-21847998464,-102342998528,156000000
2017-04-13,8.55,156594150000,154292070000,0.003361,8.067143,0.008946,470813.956364,-21847998464,-102342998528,156000000
2017-04-14,8.51,155907340000,153615340000,-0.001194,7.823571,0.008948,467792.922559,-21847998464,-102342998528,156000000
2017-04-17,8.53,156250740000,153953710000,0.000882,7.660714,0.008955,467683.669037,-21847998464,-102342998528,156000000
2017-04-18,8.48,155392220000,153107810000,-0.004792,7.171429,0.009016,454820.434294,-21847998464,-102342998528,156000000
2017-04-19,8.35,152988370000,150739290000,-0.020349,7.822857,0.009418,473062.031755,-21847998464,-102342998528,156000000
2017-04-20,8.36,153160070000,150908470000,-0.019297,7.740714,0.009106,466440.918292,-21847998464,-102342998528,156000000
2017-04-21,8.41,154018590000,151754370000,-0.013862,7.985,0.009159,453022.405827,-21847998464,-102342998528,156000000
2017-04-24,8.37,153331770000,151077650000,-0.018307,7.903571,0.009113,445116.968359,-18868999168,-54771001856,143000000
2017-04-25,8.43,154533700000,152261910000,-0.010619,7.985714,0.009244,436689.044777,-18868999168,-54771001856,143000000
2017-04-26,8.42,154362000000,152092720000,-0.011747,7.985714,0.009243,429159.115535,-18868999168,-54771001856,143000000
2017-04-27,8.41,154018590000,151754370000,-0.014022,8.230714,0.009244,422527.551422,-18868999168,-54771001856,143000000
2017-04-28,8.42,154362000000,152092720000,-0.01188,8.475714,0.009253,409831.584649,-18868999168,-54771001856,143000000
2017-05-02,8.38,153503480000,151246830000,-0.017535,8.394286,0.009196,399672.356155,-18868999168,-54771001856,143000000
2017-05-03,8.35,152988370000,150739290000,-0.020964,8.230714,0.009122,388270.922366,-18868999168,-54771001856,143000000
2017-05-04,8.19,150069400000,147863230000,-0.039748,9.452143,0.009858,404743.298486,-18868999168,-54771001856,143000000
2017-05-05,8.09,148180650000,146002250000,-0.051877,10.429286,0.010166,415266.683783,-18868999168,-54771001856,143000000
2017-05-08,8.03,147150430000,144987170000,-0.058447,10.674286,0.010224,414385.2998,-18868999168,-54771001856,143000000
2017-05-09,8.1,148352360000,146171440000,-0.050705,11.000714,0.010236,404743.944259,-18868999168,-54771001856,143000000
2017-05-10,8.12,148867470000,146678970000,-0.047364,11.245714,0.010129,411979.652092,-18868999168,-54771001856,143000000
2017-05-11,8.15,149382580000,147186510000,-0.044065,11.816429,0.010112,414170.196382,-18868999168,-54771001856,143000000
2017-05-12,8.34,152816660000,150570100000,-0.022062,13.200714,0.01121,443105.589243,-18868999168,-54771001856,143000000
2017-05-15,8.3,152129830000,149893400000,-0.026497,13.607143,0.011243,445129.397447,-18868999168,-54771001856,143000000
2017-05-16,8.28,151786440000,149555030000,-0.028718,14.014286,0.01125,446243.071709,-18868999168,-54771001856,143000000
2017-05-17,8.22,150584510000,148370760000,-0.0365,14.340714,0.011364,440290.770101,-18868999168,-54771001856,143000000
2017-05-18,8.18,149897690000,147694060000,-0.041007,14.177143,0.011383,422444.490836,-18868999168,-54771001856,143000000
2017-05-19,8.14,149210860000,147017330000,-0.04552,14.257857,0.011317,410262.824847,-18868999168,-54771001856,143000000
2017-05-22,8.13,149039170000,146848140000,-0.046692,14.502143,0.010932,423976.393376,-18868999168,-54771001856,143000000
2017-05-23,8.24,150927920000,148709130000,-0.034684,15.724286,0.011083,444526.882756,-18868999168,-54771001856,143000000
2017-05-24,8.26,151271330000,149047490000,-0.032603,15.398571,0.011085,446172.52107,-18868999168,-54771001856,143000000
2017-05-25,8.53,156250740000,153953710000,-0.000901,16.865714,0.012869,518428.926916,-18868999168,-54771001856,143000000
2017-05-26,8.53,156250740000,153953710000,-0.001184,16.865714,0.012865,538173.598996,-18868999168,-54771001856,143000000
2017-05-31,8.62,157967790000,155645500000,0.00951,17.517143,0.013137,565407.6287,-18868999168,-54771001856,143000000
2017-06-01,8.61,157796080000,155476320000,0.008065,16.945714,0.013036,560294.619166,-18868999168,-54771001856,143000000
2017-06-02,8.59,157452670000,155137980000,0.005548,17.19,0.012978,568845.758486,-18868999168,-54771001856,143000000
2017-06-05,8.46,155048820000,152769450000,-0.010123,16.538571,0.013394,567890.813411,-18868999168,-54771001856,143000000
2017-06-06,8.47,155220520000,152938640000,-0.009309,15.968571,0.013228,548901.419824,-18868999168,-54771001856,143000000
2017-06-07,8.56,156765860000,154461250000,0.000277,16.05,0.013424,550176.573911,-18868999168,-54771001856,143000000
2017-06-08,8.56,156765860000,154461250000,-4.8e-05,15.887143,0.013423,534295.790659,-18868999168,-54771001856,143000000
2017-06-09,8.57,157109270000,154799610000,0.001834,16.212857,0.013393,539233.954313,-18868999168,-54771001856,143000000
2017-06-12,8.54,156422450000,154122890000,-0.002864,16.295,0.013013,532058.994735,-18868999168,-54771001856,143000000
2017-06-13,8.55,156594150000,154292070000,-0.001956,16.050714,0.012535,521769.439569,-18868999168,-54771001856,143000000
2017-06-14,8.51,155907340000,153615340000,-0.006565,15.155,0.012431,507501.925527,-18868999168,-54771001856,143000000
2017-06-15,8.47,155220520000,152938640000,-0.011153,14.34,0.01246,491846.449562,-18868999168,-54771001856,143000000
2017-06-16,8.45,154877110000,152600270000,-0.01352,11.976429,0.011949,473986.194039,-18868999168,-54771001856,143000000
2017-06-19,8.56,156765860000,154461250000,-0.001658,12.302143,0.012269,470678.475962,-18868999168,-54771001856,143000000
2017-06-20,8.55,156594150000,154292070000,-0.002966,11.487857,0.012211,456180.218483,-18868999168,-54771001856,143000000
2017-06-21,8.57,157109270000,154799610000,9.3e-05,11.162857,0.012032,454660.794892,-18868999168,-54771001856,143000000
2017-06-22,8.67,158826310000,156491390000,0.01072,12.058571,0.012218,513651.624901,-18868999168,-54771001856,143000000
2017-06-23,8.67,158826310000,156491390000,0.010405,11.487857,0.012207,513529.726761,-18868999168,-54771001856,143000000
2017-06-26,8.71,159684830000,157337300000,0.015572,12.14,0.012169,521649.302558,-18868999168,-54771001856,143000000
2017-06-27,8.77,160715050000,158352380000,0.021793,11.977143,0.012213,518467.946814,-18868999168,-54771001856,143000000
2017-06-28,8.84,161916980000,159536650000,0.029079,12.71,0.012275,555966.839643,-18868999168,-54771001856,143000000
2017-06-29,8.84,161916980000,159536650000,0.028705,12.547857,0.012262,546528.036707,-18868999168,-54771001856,143000000
2017-06-30,8.8,161230160000,158859920000,0.023976,12.791429,0.012299,538491.663618,-18868999168,-54771001856,143000000
2017-07-03,8.81,161401870000,159029100000,0.024769,12.790714,0.012292,523823.540388,-18868999168,-54771001856,143000000
2017-07-04,8.75,160371640000,158014030000,0.017902,12.952857,0.012299,516736.981841,-18868999168,-54771001856,143000000
2017-07-05,8.78,160886760000,158521560000,0.020826,13.442143,0.012318,515328.983186,-18868999168,-54771001856,143000000
2017-07-06,8.81,161401870000,159029100000,0.023752,13.686429,0.012335,525142.836284,-18868999168,-54771001856,143000000
2017-07-07,8.87,162603800000,160213350000,0.031034,13.767857,0.012398,535623.218782,-18868999168,-54771001856,143000000
2017-07-10,8.99,164664250000,162243520000,0.043735,14.989286,0.012709,584321.424797,-18868999168,-54771001856,143000000
2017-07-11,9.61,175996720000,173409390000,0.115142,21.507143,0.022458,788602.652588,-18868999168,-54771001856,143000000
2017-07-12,9.69,177542050000,174932010000,0.124172,22.485714,0.022575,924938.382025,-18868999168,-54771001856,143000000
2017-07-13,10.21,187157480000,184406090000,0.18427,26.967857,0.028447,1050895.31669,-18868999168,-54771001856,143000000
2017-07-14,10.21,187157480000,184406090000,0.183191,28.027143,0.028451,1084918.25619,-18868999168,-54771001856,143000000
2017-07-17,10.13,185612150000,182883470000,0.172339,32.019286,0.028622,1217116.90388,-18868999168,-54771001856,143000000
2017-07-18,10.35,189733040000,186943790000,0.197313,34.952143,0.029519,1279536.76286,-18868999168,-54771001856,143000000
2017-07-19,10.39,190419860000,187620510000,0.200438,36.825714,0.029527,1310293.96561,-18868999168,-54771001856,143000000
2017-07-20,10.28,188359410000,185590340000,0.186239,38.374286,0.02985,1313072.93112,-18868999168,-54771001856,143000000
2017-07-21,10.35,186985780000,184236910000,0.193584,39.790714,0.029898,1311894.12141,-18868999168,-54771001856,143000000
2017-07-24,10.41,188016000000,185251990000,0.199087,41.622857,0.029925,1323070.48278,-18868999168,-54771001856,143000000
2017-07-25,10.46,188874520000,186097890000,0.203434,43.371429,0.029913,1350197.18776,-18868999168,-54771001856,143000000
2017-07-26,10.21,184410220000,181699210000,0.173883,46.855,0.031228,1358840.21089,-18868999168,-54771001856,143000000
2017-07-27,10.07,181834660000,179161510000,0.156557,47.697857,0.031638,1334649.08416,-18868999168,-54771001856,143000000
2017-07-28,10.21,184410220000,181699210000,0.172043,47.806429,0.03182,1288225.89274,-18868999168,-54771001856,143000000
2017-07-31,10.14,183208290000,180514950000,0.163431,43.776429,0.031916,1293678.64142,-18868999168,-54771001856,143000000
2017-08-01,10.5,189561340000,186774610000,0.202818,44.647143,0.034219,1328163.85317,-18868999168,-54771001856,143000000
2017-08-02,10.6,191450090000,188635580000,0.21362,42.41,0.034358,1361782.0122,-18868999168,-54771001856,143000000
2017-08-03,10.47,189046230000,186267070000,0.197179,42.195,0.034781,1323912.75203,-18868999168,-54771001856,143000000
2017-08-04,10.62,191793490000,188973940000,0.213506,40.2,0.03513,1312516.54818,-18868999168,-54771001856,143000000
2017-08-07,10.46,188874520000,186097890000,0.193847,38.195714,0.035621,1270386.1372,-18868999168,-54771001856,143000000
2017-08-08,10.51,189733040000,186943790000,0.198198,37.322857,0.035626,1220425.23815,-18868999168,-54771001856,143000000
2017-08-09,10.2,184238510000,181530030000,0.162495,37.855,0.03753,1196746.25755,-18868999168,-54771001856,143000000
2017-08-10,10.1,182349770000,179669060000,0.149784,38.02,0.037806,1169543.8681,-18868999168,-54771001856,143000000
2017-08-11,9.53,172047520000,169518260000,0.084116,40.499286,0.044593,1239145.58157,-18491998208,-36997001728,122000000
2017-08-14,9.72,175481600000,172901860000,0.105295,39.755714,0.044736,1221463.39035,-18491998208,-36997001728,122000000
2017-08-15,9.8,177026940000,174424480000,0.114367,37.937857,0.04487,1199809.7318,-18491998208,-36997001728,122000000
2017-08-16,9.83,177542050000,174932010000,0.11693,37.772143,0.044878,1159380.86278,-18491998208,-36997001728,122000000
2017-08-17,9.91,178915690000,176285450000,0.12491,36.945714,0.044868,1108941.46554,-18491998208,-36997001728,122000000
2017-08-18,9.93,179259090000,176623820000,0.126391,36.449286,0.044861,1066263.43105,-18491998208,-36997001728,122000000
2017-08-21,9.94,179602500000,176962170000,0.127845,33.556429,0.044714,1012832.36209,-18491998208,-36997001728,122000000
2017-08-22,10.12,182864880000,180176590000,0.147654,32.812857,0.045287,993863.372301,-18491998208,-36997001728,122000000
2017-08-23,10.36,187157480000,184406090000,0.173932,33.97,0.046322,1004687.64102,-18491998208,-36997001728,122000000
2017-08-24,10.39,187672600000,184913640000,0.17648,33.226429,0.0462,989430.92687,-18491998208,-36997001728,122000000
2017-08-25,10.56,190763270000,187958870000,0.195048,33.226429,0.046623,977845.080434,-18491998208,-36997001728,122000000
2017-08-28,10.79,194884170000,192019180000,0.219977,35.21,0.047429,1008086.11151,-18491998208,-36997001728,122000000
2017-08-29,11.09,200378700000,197432930000,0.253299,35.954286,0.048879,1020342.62177,-18491998208,-36997001728,122000000
2017-08-30,10.87,196257800000,193372620000,0.226303,36.532857,0.049886,1014963.90905,-18491998208,-36997001728,122000000
2017-08-31,10.72,193682240000,190834920000,0.209089,33.722857,0.050277,1013511.47134,-18491998208,-36997001728,122000000
2017-09-01,10.66,192480310000,189650660000,0.200545,33.805714,0.050408,999888.177165,-18491998208,-36997001728,122000000
2017-09-04,11.14,201237220000,198278850000,0.254126,35.871429,0.054396,1012389.7196,-18491998208,-36997001728,122000000
2017-09-05,11.07,199863590000,196925400000,0.244271,36.863571,0.054551,1019816.70333,-18491998208,-36997001728,122000000
2017-09-06,11.12,200893810000,197940480000,0.249444,39.095714,0.054562,994949.317899,-18491998208,-36997001728,122000000
2017-09-07,10.88,196429500000,193541800000,0.220412,39.508571,0.05577,960565.738796,-18491998208,-36997001728,122000000
2017-09-08,10.92,197288020000,194387700000,0.224645,40.582857,0.05458,920220.943329,-18491998208,-36997001728,122000000
2017-09-11,10.82,195399280000,192526720000,0.211812,41.409286,0.054711,896832.28086,-18491998208,-36997001728,122000000
2017-09-12,10.97,198146550000,195233610000,0.227761,40.417143,0.054995,884567.593389,-18491998208,-36997001728,122000000
2017-09-13,10.87,196257800000,193372620000,0.214902,39.838571,0.055037,861820.438324,-18491998208,-36997001728,122000000
2017-09-14,10.76,194369060000,191511650000,0.202117,40.499286,0.05531,854511.59104,-18491998208,-36997001728,122000000
2017-09-15,10.73,193853940000,191004100000,0.197879,38.268571,0.055335,832573.325038,-18491998208,-36997001728,122000000
2017-09-18,10.7,193167130000,190327380000,0.192605,35.458571,0.055284,809796.782443,-18491998208,-36997001728,122000000
2017-09-19,10.58,191106680000,188297220000,0.178893,34.715,0.055581,798731.909669,-18491998208,-36997001728,122000000
2017-09-20,10.73,193853940000,191004100000,0.194879,34.962857,0.055885,789955.249694,-18491998208,-36997001728,122000000
2017-09-21,10.89,196772910000,193880160000,0.211714,35.540714,0.056177,775763.601569,-18491998208,-36997001728,122000000
2017-09-22,10.88,196429500000,193541800000,0.208362,32.730714,0.056081,756319.112564,-18491998208,-36997001728,122000000
2017-09-25,10.73,193853940000,191004100000,0.191248,32.152857,0.05655,734375.770893,-18491998208,-36997001728,122000000
2017-09-26,10.51,189733040000,186943790000,0.164791,31.656429,0.057653,741908.306382,-18491998208,-36997001728,122000000
2017-09-27,10.39,187672600000,184913640000,0.151123,30.169286,0.057979,733502.135539,-18491998208,-36997001728,122000000
2017-09-28,10.34,186814070000,184067720000,0.144895,29.342857,0.05803,712277.829203,-18491998208,-36997001728,122000000
2017-09-29,10.56,190763270000,187958870000,0.16818,28.598571,0.058766,703191.767781,-18491998208,-36997001728,122000000
2017-10-09,10.74,194025650000,191173280000,0.187113,30.747857,0.059192,735936.155353,-18491998208,-36997001728,122000000
2017-10-10,10.9,196944620000,194049340000,0.203757,30.747857,0.059536,729299.847548,-18491998208,-36997001728,122000000
2017-10-11,10.96,197974840000,195064420000,0.208767,29.838571,0.059464,717403.636618,-18491998208,-36997001728,122000000
2017-10-12,10.98,198318250000,195402780000,0.209531,29.342143,0.059465,701266.700571,-18491998208,-36997001728,122000000
2017-10-13,10.8,195055870000,192188350000,0.188321,30.912857,0.06007,696523.167195,-18491998208,-36997001728,122000000
2017-10-16,11.02,199005070000,196079500000,0.211154,31.326429,0.060086,711263.080736,-18491998208,-36997001728,122000000
2017-10-17,10.94,197631430000,194726060000,0.201481,30.086429,0.060265,690991.667348,-18491998208,-36997001728,122000000
2017-10-18,11.11,200722110000,197771300000,0.218998,29.095,0.060611,695586.43273,-18491998208,-36997001728,122000000
2017-10-19,11.06,199691880000,196756230000,0.211379,28.599286,0.060631,690328.326602,-18491998208,-36997001728,122000000
2017-10-20,10.91,197116320000,194218520000,0.194409,28.185714,0.061057,668754.895002,-18491998208,-36997001728,122000000
2017-10-23,10.64,192136900000,189312300000,0.16301,28.103571,0.062615,687997.939817,-18120998912,-23648002560,80000000
2017-10-24,10.83,195571000000,192695900000,0.182683,28.6,0.063095,676651.425756,-18120998912,-23648002560,80000000
2017-10-25,10.71,193510530000,190665730000,0.169034,28.435714,0.063435,653323.542368,-18120998912,-23648002560,80000000
2017-10-26,10.63,191965200000,189143120000,0.158574,27.61,0.063525,664397.65034,-18120998912,-23648002560,80000000
2017-10-27,10.99,198489970000,195571960000,0.196845,26.370714,0.065574,702247.157722,-18120998912,-23648002560,80000000
2017-10-30,10.99,198489970000,195571960000,0.195572,27.032143,0.064609,732054.109001,-18120998912,-23648002560,80000000
2017-10-31,10.97,198146550000,195233610000,0.192284,26.618571,0.064163,717995.878705,-18120998912,-23648002560,80000000
2017-11-01,10.84,195742690000,192865080000,0.176618,27.940714,0.064428,709148.035837,-18120998912,-23648002560,80000000
2017-11-02,10.97,198146550000,195233610000,0.189893,28.022857,0.064559,695302.551701,-18120998912,-23648002560,80000000
2017-11-03,10.83,195571000000,192695900000,0.173213,28.187143,0.065068,691382.807131,-18120998912,-23648002560,80000000
2017-11-06,10.72,193682240000,190834920000,0.160753,29.51,0.065375,706097.117712,-18120998912,-23648002560,80000000
2017-11-07,11.33,204671300000,201662440000,0.225459,34.882857,0.070663,812365.997881,-18120998912,-23648002560,80000000
2017-11-08,11.53,208277100000,205215210000,0.24556,39.180714,0.071015,1025069.92396,-18120998912,-23648002560,80000000
2017-11-09,11.72,211711180000,208598800000,0.264431,40.998571,0.071342,1096068.74441,-18120998912,-23648002560,80000000
2017-11-10,11.69,211196070000,208091260000,0.259628,41.577143,0.071152,1127385.87446,-18120998912,-23648002560,80000000
2017-11-13,12.26,221498320000,218242070000,0.319272,46.205,0.075366,1208192.92079,-18120998912,-23648002560,80000000
2017-11-14,12.31,222356840000,219087960000,0.322256,48.766429,0.075227,1232660.85258,-18120998912,-23648002560,80000000
2017-11-15,12.26,221498320000,218242070000,0.315037,50.088571,0.075297,1222205.23387,-18120998912,-23648002560,80000000
2017-11-16,12.45,224932400000,221625660000,0.333261,50.666429,0.075422,1208540.10544,-18120998912,-23648002560,80000000
2017-11-17,12.53,226306030000,222979100000,0.339166,51.906429,0.075431,1251152.468,-18120998912,-23648002560,80000000
2017-11-20,13.55,244678370000,241081350000,0.445442,60.255,0.086223,1340524.65555,-18120998912,-23648002560,80000000
2017-11-21,13.74,248112450000,244464940000,0.462659,64.470714,0.086396,1400961.64403,-18120998912,-23648002560,80000000
2017-11-22,14.36,259273220000,255461650000,0.525131,68.355,0.08978,1461716.70744,-18120998912,-23648002560,80000000
2017-11-23,13.64,246395410000,242773140000,0.445856,75.298571,0.095824,1508939.76614,-18120998912,-23648002560,80000000
2017-11-24,13.84,250001200000,246325930000,0.463892,79.265714,0.095974,1565534.59828,-18120998912,-23648002560,80000000
2017-11-27,13.24,239183840000,235667600000,0.397442,79.016429,0.099895,1581698.77619,-18120998912,-23648002560,80000000
2017-11-28,13.02,235234640000,231776460000,0.371708,77.859286,0.10075,1577611.75573,-18120998912,-23648002560,80000000
2017-11-29,13.14,237295090000,233806620000,0.381241,78.025,0.100722,1560875.10716,-18120998912,-23648002560,80000000
2017-11-30,12.72,229740090000,226362700000,0.334848,79.347857,0.10334,1533570.28441,-18120998912,-23648002560,80000000
2017-12-01,12.36,223215360000,219933860000,0.29484,77.033571,0.105459,1534232.63371,-18120998912,-23648002560,80000000
2017-12-04,12.64,228366480000,225009250000,0.322856,76.372143,0.106149,1513663.17936,-18120998912,-23648002560,80000000
2017-12-05,12.64,228366480000,225009250000,0.320847,76.62,0.106162,1511879.16608,-18120998912,-23648002560,80000000
2017-12-06,12.43,224588990000,221287300000,0.29703,77.115714,0.106871,1503580.33896,-18120998912,-23648002560,80000000
2017-12-07,12.2,220296390000,217057810000,0.270384,76.785,0.107803,1467865.49904,-18120998912,-23648002560,80000000
2017-12-08,12.44,224760670000,221456470000,0.294389,69.676429,0.108339,1445637.388,-18120998912,-23648002560,80000000
2017-12-11,12.83,231800560000,228392870000,0.332991,68.932857,0.109805,1483349.06297,-18120998912,-23648002560,80000000
2017-12-12,12.38,223558760000,220272240000,0.283466,66.371429,0.112959,1485073.20645,-18120998912,-23648002560,80000000
2017-12-13,12.48,225447510000,222133200000,0.292435,59.345714,0.113014,1457597.3393,-18120998912,-23648002560,80000000
2017-12-14,12.36,223215360000,219933860000,0.277729,55.957143,0.113255,1413768.72158,-18120998912,-23648002560,80000000
2017-12-15,12.09,218407640000,215196830000,0.248427,51.990714,0.11451,1379457.11257,-18120998912,-23648002560,80000000
2017-12-18,12.12,218922730000,215704370000,0.24979,49.841429,0.114498,1328835.84498,-18120998912,-23648002560,80000000
2017-12-19,12.63,228023070000,224670900000,0.300009,50.833571,0.11758,1383904.74535,-18120998912,-23648002560,80000000
2017-12-20,12.61,227679640000,224332540000,0.296011,47.692143,0.11759,1352208.09754,-18120998912,-23648002560,80000000
2017-12-21,12.87,232487380000,229069580000,0.321306,47.692143,0.118235,1347117.86809,-18120998912,-23648002560,80000000
2017-12-22,12.85,232143970000,228731230000,0.317076,46.122143,0.118163,1294887.2112,-18120998912,-23648002560,80000000
2017-12-25,12.6,227507960000,224163350000,0.288557,48.684286,0.11929,1300467.64,-18120998912,-23648002560,80000000
2017-12-26,12.99,234547830000,231099730000,0.32626,48.602143,0.120687,1276068.11111,-18120998912,-23648002560,80000000
2017-12-27,12.63,228194780000,224840090000,0.28799,50.255714,0.122639,1269023.51029,-18120998912,-23648002560,80000000
2017-12-28,12.56,226821120000,223486650000,0.278115,51.082857,0.122819,1274436.95397,-18120998912,-23648002560,80000000
2017-12-29,12.64,228366480000,225009250000,0.284722,48.107143,0.122809,1242954.29071,-18120998912,-23648002560,80000000
2018-01-02,13.02,235234640000,231776370000,0.321134,49.346429,0.124133,1284133.97288,-18120998912,-23648002560,80000000
2018-01-03,12.67,228881590000,225516720000,0.283109,52.156429,0.116898,1378653.3823,-18120998912,-23648002560,80000000
2018-01-04,12.6,227507960000,224163280000,0.273258,50.833571,0.116965,1395244.90953,-18120998912,-23648002560,80000000
2018-01-05,12.64,228366480000,225009180000,0.275931,49.758571,0.1113,1369370.02734,-18120998912,-23648002560,80000000
2018-01-08,12.32,222528540000,219257060000,0.241236,51.163571,0.112876,1406116.46976,-18120998912,-23648002560,80000000
2018-01-09,12.43,224588990000,221287230000,0.250813,48.683571,0.112776,1388016.13867,-18120998912,-23648002560,80000000
2018-01-10,12.81,231285450000,227885230000,0.286099,51.907143,0.113544,1439042.79506,-18120998912,-23648002560,80000000
2018-01-11,12.74,230083520000,226700980000,0.277241,50.254286,0.113646,1424874.95839,-18120998912,-23648002560,80000000
2018-01-12,12.88,232659080000,229238670000,0.289388,51.080714,0.113477,1406002.66518,-18120998912,-23648002560,80000000
2018-01-15,13.5,243819850000,240235350000,0.348899,52.155,0.117815,1501730.31961,-18120998912,-23648002560,80000000
2018-01-16,13.5,243819850000,240235350000,0.346238,50.997857,0.117807,1546975.62927,-18120998912,-23648002560,80000000
2018-01-17,13.53,244334960000,240742900000,0.346425,51.08,0.117797,1602424.0271,-18120998912,-23648002560,80000000
2018-01-18,13.99,252748460000,249032710000,0.39003,51.492857,0.118475,1621229.06213,-18120998912,-23648002560,80000000
2018-01-19,14.07,254122090000,250386160000,0.394571,52.484286,0.117887,1665726.61308,-18120998912,-23648002560,80000000
2018-01-22,13.73,247940750000,244295680000,0.357683,51.492857,0.119172,1675095.30841,-18120998912,-23648002560,80000000
2018-01-23,13.93,251546530000,247848460000,0.374608,50.749286,0.11928,1703929.50779,-18120998912,-23648002560,80000000
2018-01-24,13.92,251374830000,247679270000,0.370759,53.56,0.117161,1743590.65536,-18120998912,-23648002560,80000000
2018-01-25,13.5,243819850000,240235350000,0.326771,57.197143,0.119256,1766147.1994,-18120998912,-23648002560,80000000
2018-01-26,13.36,241244290000,237697680000,0.310221,56.205714,0.119141,1765460.59204,-18120998912,-23648002560,80000000
2018-01-29,13.06,235921460000,232453100000,0.278937,59.263571,0.120045,1768509.363,-18120998912,-23648002560,80000000
2018-01-30,12.98,234376120000,230930470000,0.26835,56.949286,0.119576,1707586.96574,-18120998912,-23648002560,80000000
2018-01-31,13.36,241244290000,237697680000,0.303326,58.602143,0.121114,1692977.63495,-18120998912,-23648002560,80000000
2018-02-01,13.34,240900880000,237359300000,0.299092,60.09,0.119084,1695958.69902,-18120998912,-23648002560,80000000
2018-02-02,13.36,241244290000,237697680000,0.298606,57.115,0.118744,1645645.01761,-18120998912,-23648002560,80000000
2018-02-05,13.83,249829490000,246156670000,0.342369,61.082143,0.113556,1673025.16446,-18120998912,-23648002560,80000000
2018-02-06,13.31,240385770000,236851760000,0.289055,61.247857,0.116472,1714436.55968,-18120998912,-23648002560,80000000
2018-02-07,12.28,221841700000,218580350000,0.187494,69.926429,0.129713,1801612.96267,-18120998912,-23648002560,80000000
2018-02-08,11.92,215316970000,212151510000,0.150975,69.430714,0.131784,1805009.55803,-18120998912,-23648002560,80000000
2018-02-09,11.11,200722110000,197771230000,0.071629,74.802857,0.141805,1852140.55373,-18120998912,-23648002560,80000000
2018-02-12,11.14,201237220000,198278770000,0.073393,72.405714,0.141807,1793603.84605,-18120998912,-23648002560,80000000
2018-02-13,11.35,205014720000,202000720000,0.092561,71.661429,0.142447,1743845.48708,-18120998912,-23648002560,80000000
2018-02-14,11.41,206044950000,203015800000,0.096971,68.602857,0.14188,1669991.7473,-18120998912,-23648002560,80000000
2018-02-22,11.85,213943330000,210798070000,0.1379,70.338571,0.143726,1627483.98823,-18120998912,-23648002560,80000000
2018-02-23,11.99,216518900000,213335770000,0.150278,67.777143,0.143959,1571817.91503,-18120998912,-23648002560,80000000
2018-02-26,12.01,216862300000,213674120000,0.150686,68.686429,0.143483,1522329.84725,-18120998912,-23648002560,80000000
2018-02-27,11.67,210852660000,207752910000,0.117487,68.603571,0.144354,1491877.85857,-18120998912,-23648002560,80000000
2018-02-28,11.46,206903470000,203861690000,0.095421,67.694286,0.143568,1459090.31349,-18120998912,-23648002560,80000000
2018-03-01,11.45,206731740000,203692520000,0.093465,65.875714,0.142627,1407786.95693,-18120998912,-23648002560,80000000
2018-03-02,11.36,205186430000,202169900000,0.084241,60.503571,0.142366,1345955.47864,-18120998912,-23648002560,80000000
2018-03-05,11.28,203641080000,200647280000,0.075057,57.692857,0.142408,1294533.14689,-18120998912,-23648002560,80000000
2018-03-06,11.5,207761990000,204707600000,0.095788,47.774286,0.13899,1272267.95082,-18120998912,-23648002560,80000000
